Review,Score
"gamenya sih seru,tapi kadang-kadang tim kita dan tim musuh tidak sama,itu yang membuat sebagian player emosi saat bermain,jadi pihak Moonton tolong di sama kan,tim kita dengan tim lawan.",5
tentu saja bintang 5 dong tapi saya minta tolong untuk diperbaiki desain karakternya karena desainnya kurang bagus menurut saya tapi menurut kalian entahlah ya tapi menurut saya kurang jadi tolong diperbaikinya ini juga permainannya bagus kualitasnya bagus jadi saya beri 5 bintang 🌟🌟🌟🌟🌟,5
game ini bagus tapi ada sedikit kekurangan yitu kurang keadilan saya pas lagi main game ini selalu dapat tim yg main nya kurang bisa tapi lawan nya pada ahli ahli semua saya dan saya juga sering ketemu pablik rank miya rooam layla roam saber roam alpha roam Vale roam saya sangat kecewa dengan hal seperti ini mohon dikurangi para player yg kurang bisa main ya moonton,5
"tolong dong pengadu namanya Silvanna itu telah berkali kali mengadu, padahal saya berkontribusi menghancurkan toren kanan dan kiri sehingga team menang 17-9, apakah orang dapat imbalan yg bagus dari Mobile Legend , dimana keadilannya dalam bermain? saya juga mengasist 2, padahal itu kontribusi, BP saya selalu dikurangi, bagaimna bisa semangat main di Mobile Legend, juga kalo hancurin toren kasih nilai untuk assist pada team dan biar jelas bahwa pemain berkontribusi.",5
game mobilegen ini sangat seru tapi ada beberapa masalah masalah ke 1:musuh dan rekan tidak seimbang. masalah ke 2: banyak bug.sisalnya hadiah EVENT tidak bisa di claim masalah ke 3 atau lebih tepatnya keinginan saya : saya ingin ada sistem maju mundur di saat menonton pertandingan kita agar tidak di ulang ulang masalah ke 4:kurangi dakr sistem ataupun orang yang afk kasih sangsi yang berat misalnya baned di mode renk selama satu hari atau baned akunnya selama satu jam.,4
Game nya bagus mulai dari grafik dan Hero heronya dan skin Hero nya jugaa cumaa ya Bisa ga si KLO main tu ketemu team itu yang setara dengan kita jangan ada yang dark sistem bedain sistem dark sistem dan yang ga dark sistem😕😔,5
"Game ga jelas , dapet team kok selalu ga bisa main , setelah beberapa bulan main saya putuskan UNINSTAL , mau coba main HOK kata temen lebih jelas systemnya , SKINNYA JUGA EFEKNYA LEBIH BAGUS , LEBIH MURAH .. BYE DARK SYSTEM..",5
game nya bagus saya sangat suka dan favorit saya malah tapi kalo pas login offline itu lama banget pas dulu mah gak lama gara gara di update jadi lama login nya tolong buat developer nya di perbaiki yaa 😘😘🙏🙏,5
"kepada developer tolong diperbaiki servernya, ini bukan tentang apa ya tapi tentang kenyamanan playernya, kami sebagai player merasa terganggu dengan server yang delay, itu saja mohon bantuannya ya 🙏.",5
"Tolong di perbaiki sistemnya moonton, kalo kalah tapi performa mainnya bagus tolong kasih apresiasi dari pihak moonton kesel keseringan dapet tim gak mau kerja sama padahal performa main aku bagus. Terimakasih semoga di dengar oleh pihak moonton",5
"game nya sangat bagus untuk bermain bersama teman karena bisa partyan tapi ada minus nya coba ada event map yang lama dan lagu lama tetapi metode bermainya maju dan ada event event yang mengubah map, skin baru dan, mob nya jangan cuma buff merah dan buff biru saja biar ada kesan menarik dalam bermain seperti mengenal mobile legends bang bang yang lama",5
game bagus dan grafik nya sangat mantap tapi banyak dark sistem nya gw juga sering kalah akhir² ini lose gw nyentuh 15 ke atas menang aja jarang paling menang 2 kali terus kalah 3-4 kali mungkin gara² lose trs banyak orang² pindah ke game sebelah pokok nya kalo ngasi kalah yang wajar kalo bayak² bikin orng stres dan pindah game sebelah,5
"game nyaa seruu abiss gaada masalah apa apa paling masalahnyaa bikin pemberantasan dark sistem aja, dan untuk ketika season saya harap yang turun dari imortal dan glory silakan turun ke legend 1/3 dan honor Mawi saya harap bisa turun ke legend 4/5 karena di epik sangat sangat menyiksa saya hampir gila gara gara bermain di rank epik, terakhir untuk masalah jaringan dan tombol tombol yang tidak bisa di pencet itu bukan masalah game nya tapi hp nya yang kentang😹",5
"seru sih, tapi sistem match macking sekarang belum memuaskan, karena masih banyak yang suka tabrak role, kalau bisa, tolong di pemilihan Lane, tetapkan satu Lane saja!",5
"tolong dong untuk player gk jelas di kasih hukuman yg lebih berat lagi saran sayan di beri sangsi,, tidak bisa beramain selama 1minggu, ini lebih bagus atau tidak bisa bermain rank selam 7hari, sekarang banyak sekali prilaku player yang tidak jelas rotasi nya, dan draf pick hero asal pik, teruntuk solo player ini sangat berat",4
"kemaren saya kasih bintang 5 sekarang bintang 4 karena di kasih terus tim yang susah di atur contoh kaya suka maling buff saya, terus di bilang mundur malah maju, dibilang pencar malah ngumpul di satu tempat bener bener aneh. kalau pertama kali download mlbb seru tapi lama kelamaan di kasih tim drag system 😮‍💨 kaya Lesley jadi janggel",4
"gamenya seru dan kadang nguji mental ku soalnya ada banyak yang bikin gue stres saat main ni game misalnya kayak jaringan ngeleg terus kadang suka tiba-tiba keluar dari gamenya, dapat tim yang kurang bagus mainnya, tim bucin lah, terus ada yang egois dan ngetrol lah pokoknya macem-macem lah. tapi aku main game ini udah 3 tahun, banyak banget kenangan yang menyenangkan yang ngak bisa aku lupakan :)",5
saya sangat minta tolong kepada moonton untuk memperbaiki masalah yang ada di sinyal/jaringan karena akhir ini saya bingung ketika jaringan saya lancar di medsos tapi giliran saya bermain mobile legend sinyal yang saya dapatkan sangat jauh dari kata normal,5
"moonton tuh ya kalo kasih tantangan naik rank gak ngotak kali musuhnya, masa rank epic mau naik legend susahnya minta ampun dah, sekalinya dapet tim bagus pas pemilihan hero eh malah dibatalkan dengan alasan musuh atau tim heronya tidak sesuai dengan line, tapi ketika slotnya sesuai, dapatnya tim jelek tapi musuhnya kelas berat semua dah gitu damagenya kayak gak ngotak, gini gw malah jadi stag epic terus dong, okelah kalo tantangan nya sulit di legend mau ke mitik, lah ini susahnyo",4
ketika saya main selalu mendapatkan tim yang berbeda rank mem buat pengalaman bermain yg buruk sampai saya pustasi dgn game ini . bagi yang tidak memiliki kesabaran yang tinggi maka jangan instal game ini. Karena bisa setres .,5
"game ini sangat bagus untuk player yang suka bermain game yang menantang tapi sayangnya banyak game lain hampir sama dengan game mobile legends sehingga yang merasa game ini susah berpindah ke game itu semoga game ini selalu ada untuk kita semua mulai dari skinnya yang keren, map yang luas dan mobile legends pun banyak skinnya Collab sama karakter anime sehingga playernya bertambah banyak lord, turtle, dan buff dan yang ada di lanenya bahkan dibuat seperti di animenya kalian harus main gamenyaya",5
"eee halo moonton izin menambahkan ya,ini tentang fitur Border mitic honor dan mitic glory kan dah ada ya moonton dan juga fitur pas sudah selesai main ada yg hadiah secara acak,dan tampilan loby juga ada yg terbaru ya,masalahnya sekarang gini moonton kenapa disaya semua fitur itu tidak ada yaa , padahal saya udah download ulang opdate ulang dan lain nya itu moonton permasalahan sebenarnya apa ya ,maaff ya moonton izin nanya aja soalnya saya tidak ada fitur terbaru apapun padahal saya sudah updat",4
"suka tapi setim sma bot mlu, trus musuh nya malah jago² bgt, sma frame rate nya juga ga bisa kaya dulu, gimna cara nonaktifkan mode hfr? tombol nya udh ga ada, recal hanabi yg ada maung nya jgn di ubah lagii laa",5
"mobile legends sangat berguna cocok di mainkan dengan anak muda tidak hanya anak laki laki anak perempuan juga menyukainya heronya bagu-bagus banget aku sangat menyukai pharsa, Mia, dhyrot, akai, vexsona, Masha, nana, Thamos, yin, florin, layla, alpha dan lain-lain aku sangat menyukainya, tapi aku saranin ya kils nya di naikin lagi dongk gk maksa",5
"so far bagus, bagus banget malah. Dari efek skin mulai improve, UI makin seger dan simple. Moga matchmaking bisa lebih adil lagi :). Mobile Legend terbaikk.... yeeyy",5
game nya bagus banget apalagi banyak teman bahkan aku punya teman dekat pokoknya aku suka game nya sama bisa main mode offline juga bahkan ada mode yang banyak seperti magic chess arcade brawl classic rank vs ai practice tutorial pelatihan ai custom 1 vs 1 creation camp dan draft pick,5
"saya kan main ml pake wifi, awalnya baik baik aja tapi kok makin kesini wifi saya gak bisa di pake buat main mobile legend, harus pake data, tolong ini kenapa ya? pahdal apk lain baik baik aja masih bisa pake wifi, cuma ml yang g bisa.",4
kenapa saya kasih bintang⭐⭐⭐⭐⭐ karna sama baru main rupanya enak dan seru bagus ada hewan y banyak kali saya temukan permainan y enak dan orang y banyak bisa ganti ganti terus tpi lebih seru kalo bisa mabar di ml biar sama kayak ff bisa mabar sama temen bisa ngomong,5
game ini bagus... skin gratis nya banyak heronya juga banyak... tapi ada satu kekurangan yaitu pada jaringan saat bermain terkadang ngelag terus jalan jalan sendiri,5
game ini mengajarkan kerja sama menantang dan selalu terbaik karena kemenangan tidak hanya dari skil yang jago tetapi dari kekompakan tim game ini juga memberi saya inspirasi untuk terus berkembang terima kasih mlbb saya sebagai playernya sangat senang dan gembira mengikuti event dalam game ini karena sangat seru menegangkan dan selalu terbaik,5
"Game ML itu bagus, tapi menurut ku grafik nya bagus yg dulu. Tapi gk papa, soalnya aku suka main ML. Lalu game nya bisa dimainkan offline, walau gk sepenuhnya susah. Good deh, semoga bisa lebih baik game nya ya.",5
"Game ini bagus kapan montonn kasih skin epik gratis gitu lalu sinyalnya padahal wifinya bagus hijau waktu main reng padahal wifinya bagus loh ko tiba""merah tolonglah perbaiki ya..........",5
Bang kenapa tadi saya ga bisa ngelogin ke game nya padahal itu game nya lagi game loading tapi ngelodingnya lama amat Bang kenapa masih ga bisa ya udah 3 kali nyoba tapi tetep belom bisa masuk ke gem nya tolong Bang benerin mobile legend bang bang nya lagi biar saya bisa login ke game nya,5
"secara gratis dan mekanisme sudah bagus, tapi untuk update terakhir pemilihan match banyak yg kurang pas, player banyak pick assasin tapi tidak tahu cara mainnya",4
Game nya lumayan tapi ada beberapa bug yang perlu diperhatikan devoloper atau timnya karena saya sering mengalami gangguan sinyal meski saya menggunakan wifi,4
"Aku waktu lagi rank tiba tiba dapat tim dari sistem dan gamenya tiba-tiba nge fresh tapi HP aku masih bisa di control, mohon di perbaiki ya min dan hilangin sedikit orang dari sistem",5
"gamenya sangat seru meskipun sangat susah sekali sampai mau bunuh diri tapi saya menikmatinya, dan saya ingin mengusulkan game ini colaborasi dengan free fire 🔥⚔️⚔️ dan mohon montoon tolong hero tank di buff saya usaer roamer dan saya kecewa karna tank nya kurang tebel",5
"Gamenya seru dimainkan dan melatih komunikasi dengan tim serta bekerja sama. Namun, ada beberapa bug yang saya alami selama matching didalam game serta terlalu banyak dark sistemnya. Mohon untuk aktifkan fitur agar saya dan yang lainnya pernah mengalami bisa terpisah dari dark sistem",4
"jangan mainkan ini game , jika emosi kalian tidak stabil , game ini bisa membuat mu stress , depresi.contohnya saya sendiri dikarenakan match yg tidak adil dimana tim musuh pro dan tim ku sendiri BOT dan saya heran ini terjadi bukan hanya sekali bahkan berkali kali, saya sangat ingin menginginkan permainan yg seimbang yaitu seperti tim musuh yg pro dan tim saya sendiri juga pro, saya sudah tidak tau lagi ingin mengucapkan apa lagi karena sekarang saya sedang stres dikarenakan ini game .",5
menurut saya pribadi game ini sejujur nya sangat seru dan bagus dari segi yang berbeda game ini juga dapat membuat kita berpikir contohnya berpikir strategi supaya bisa menang dan menurut saya game ini udah cukup bagus buat anak dewasa maupun anak kecil,4
"moonton bisa deteksi bug ga yang masuk ke akun saya,koneksi jaringan saya juga leg terus banyak kendaraan bermotor sudah tidak layak pakai lewat. terima kasih.",5
kek mana nih monton kok lag nya GK ngotak gini grafik gw udah paling rendah loh kok masih lag udah ganti jaringan juga mode data ke WiFi tolong dong DEVELOPER tolong perbaiki masalah nya bnyk player yg ngeluh tentang masalah lag ini tolong lah DEVELOPER parah bg loh lag nya kecewa sih sama ml skrg enakan ml yg dulu😓😓,5
game nya bagus dan keren ada banyak hero cuman susah di hapus datanya ada eror jadi mohon di perbaiki dan di kasih sekali kali diamond gratis ya dan mode perminan yang baru dan ada hero gratis makasih semogah di dengar,4
"monton yg terhormat tolong ganti sistem rank di session depan lah kayak game sebelah, sistem rank poin jadi walaupun kami dapat tim beban dan kami dah gendong"" ada hasilnya pliss monton game ini mangkin gak seru karena sekarang terlalu banyak orang ngetrol...",5
saya di suruh kasih ulasan lagi yang bner katanya iya Iyah deh c paling bagus game nya di kasih menang terus saya kasih bintang 5 bukan karena saya suka banget tapii biar bisa di liat dan nga di bawah tolong benerin dong padahal sinyal saya bagus tapi ngeleg terus sih tolong di perbaiki yah monton,5
"Teruntuk moonton: saya sebagai user aldous ingin mengajukan buf terhadap hero aldous di karenakan hero aldous susah bersaing di meta sekarang di karenakan mana yang boros dan kurang tebal untuk HP nya juga, jadi saya ingin hero aldous di perkuat atau di buf, untuk mana nya di hilangkan seperti xp pada umumnya dan HP nya di perbanyak. Terima kasih",5
"untuk update season 36 sekarang semakin baik. Banyak skin gratis baru untuk player pemula, tetapi tolong diperbaiki keseimbangan matchmaking. untuk kendala internet juga tolong dioptimalkan. Itu saja trimakasih😑😑😑😑",4
"game ini bagus di tambah skin nga bagus bagus apa lagi sanrio saya harap saya bisa mendapat floryn dan anggela sanrio,bug nya benar benar di perbaiki game ini sangat menarik dan keren skin nya juga memanjakan mata good moonton, ini adalah game terbaik yang pernah saya main kan",5
"saya sering mengalami game crash atau sinyal bagus lancar tapi game nya nge lag tolong dong diperbaiki, permainan saya sangat terganggu,dan sangat menggangu ketika bermain ranked 😭😭",5
"gamenya beneran seru, game MOBA yang bisa dimainkan di hp, tetapi ada sedikit keluhan untuk game ini yaitu, sistem pemilihan tim yang lumayan buruk, kadang yang banyak/jago main di lane ini mlah main di lane lain",4
gw seneng kalo main mlbb kalo ga senengnya pas ngeleg.. mampus terus..kalo bisa di tingkatkan lg dimana pun daerahnya..jangan tepengaruh oleh sinyal..kalo bisa dibuat stabil..biar pemain nyaman..ga mesti ngandalkan sinyal..mkasih,5
